filename,emotion1_w1,emotion2_w1,emotion3_w1,emotion1_w2,emotion2_w2,emotion3_w2,emotion1_w3,emotion2_w3,emotion3_w3,description_w1,description_w2,description_w3,agreement_w1,agreement_w2,agreement_w3
twinkle_song_combination_845.wav,Transitional,Sensory-Calming,Playful,Soothing,Anxiety-Reduction,Grounding,Stimulating,Focusing,Playful,There is a playful melody here that also transitions various times through the piece. The water sounds make it sensory calming.,"The song was familiar and calming. However, the babbling brook sound was a bit overpowering though it may help some kids to relax.","This is an upbeat song that feels layered and quite stimulating. The variations in tone and pitch keep the mind engaged and could help with focus, but there is also some softness and familiarity to the melodies that provides some balance.",2,1,0
twinkle_song_combination_846.wav,Playful,Stimulating,Focusing,Stimulating,Focusing,Transitional,Sensory-Calming,Transitional,Playful,The song was uplifting and motivating. It almost sounded like stars twinkling in the background.,"The music is familiar, which should provide a sense of comfort.  The traffic is steady but loud, which should make people more awake.  These elements clash too much.",The ambient sounds make this sensory calming. The melody has a light and playful tone to it that jumps around and transitions very well.,1,1,2
twinkle_song_combination_862.wav,Playful,Stimulating,Anxiety-Reduction,Sensory-Calming,Transitional,Playful,Playful,Stimulating,Transitional,The song was fun and charming. It was calming but had elements of playfulness.,The ambient sounds add to this and make it sensory calming. You have a playful note that also has some transitional melodies to it.,"The music is fast-paced and there is a lot of variety, which is good for play time.  The traffic noise is loud and fast, which also makes people alert.",2,2,2
twinkle_song_combination_863.wav,Playful,Grounding,Sensory-Calming,Playful,Grounding,Transitional,Playful,Transitional,Stimulating,The song had a playful melody. It also had a familiar one that sounded like the ABC song or Twinkle Twinkle. It was presented in a calming manner. There was a good balance in this song.,There is a playful element to this transitional as well.You have some repetitions that makes this grounding.,The music is fast-paced and sounds like it could be the background for playing games.  It should make kids feel more awake and alert.,1,0,2
twinkle_song_combination_895.wav,Playful,Anxiety-Reduction,Stimulating,Stimulating,Playful,Transitional,Grounding,Transitional,Playful,There was a familiar and comfortable melody. Then in the background there was a more frenzied one but it complemented the song well. It could activate the mind and body.,"The song is fast and hurried, which makes people more attentive.  The train is also fast and not steady, so it's good for keeping people awake and alert.","The light and lively melody was transitional, playful and repetitive. Repetition brought on some grounding effects.",1,-1,1
twinkle_song_combination_910.wav,Sensory-Calming,Grounding,Anxiety-Reduction,Playful,Transitional,Sensory-Calming,Stimulating,Playful,Soothing,This song was familiar and calming. It could help sooth kids while also motivating them.,"Ambient sounds create a soothing and calming effect. You add a lively, stimulating and playful melody that happens to jump around a bit and become transitional.",This is a dynamic and lively song with a sense of fun to it. It blends uptempo and slower tempo elements to create something that is stimulating but also has an underlying sense of calm and consistency.,-1,2,1
twinkle_song_combination_911.wav,Stimulating,Sensory-Calming,Grounding,Stimulating,Playful,Sensory-Calming,Playful,Transitional,Focusing,You have a lively and relative melody and rhythm which makes it stimulating and grounding. Then the ambient sound make it calming.,This is a playful song with familiar melodies. It could help kids to feel happy and excited to do work. It also had some calming under undertones.,"The fast-paced music provides a fun atmosphere, which can help keep kids playing.  The train in the background will give them something steady to make attention spans last longer.",1,2,2
twinkle_song_combination_943.wav,Stimulating,Focusing,Transitional,Sensory-Calming,Playful,Grounding,Stimulating,Grounding,Focusing,The song had a calming overtone. But I felt that the melody in the background was a little bit too animated and fast-paced and contradictory,You have ambient sounds to give it a soothing and calming effect. Then you add a light and playful melody that repeats itself to get grounding in there.,"Kids will like that it is a familiar song, which should get their attention.  It is a slow and calming tune, but not one that will make people sleepy.",-2,2,1
twinkle_song_combination_958.wav,Playful,Sensory-Calming,Stimulating,Sensory-Calming,Grounding,Playful,Focusing,Grounding,Anxiety-Reduction,The song was a familiar one and would help kids to feel at home. They could easily come out of their shell with this song while feeling relaxed.,The ambient sounds were calming and soothing. The light and gentle melodies were repetitive which makes them grounding and playful.,"The music is predictable because it is a popular tune, so kids should find it comforting if they are in a strange setting.  The traffic is loud and should distract from any negative thoughts.",1,2,1
twinkle_song_combination_959.wav,Soothing,Focusing,Stimulating,Soothing,Anxiety-Reduction,Sensory-Calming,Sensory-Calming,Playful,Grounding,The song twinkle twinkle is always wonder inducing. It is calming and comforting.,"The nursery rhyme is familiar, and familiar things are good for calming people.  The high pitch of the notes aren't perfect for a nap time, though.",There is calming and soothing from the soft playful tones and ambient sounds. You have grounding from the slight repetitions.,1,1,1
wheels_song_combination_1038.wav,Soothing,Sensory-Calming,Grounding,Sensory-Calming,Grounding,Soothing,Soothing,Anxiety-Reduction,Sensory-Calming,The song was familiar and usually is an upbeat one. However this one was calming and relaxing. It could still help kids to feel comfortable and to get into a good mindset.,The ambient sounds make this soothing and sensory calming. The repetitions of the melody and tone make this grounding.,"The notes are slow and low pitched, so it's good for relaxation.  The soft music will help kids get into a sleepy mood.",2,1,2
wheels_song_combination_1039.wav,Soothing,Sensory-Calming,Grounding,Sensory-Calming,Soothing,Grounding,Sensory-Calming,Anxiety-Reduction,Soothing,The song was calming and relaxing. It could be used to bring down an over stimulated environment.,The ambient sounds add calmness to this. You have some soft and light melodies that repeat themselves and become soothing and grounding.,"The notes are drawn out and smooth, so it's good for relaxing.  The steady train is good for a slow and relaxing vibe.",1,0,-2
wheels_song_combination_1086.wav,Playful,Stimulating,Transitional,Grounding,Sensory-Calming,Transitional,Playful,Grounding,Focusing,The song was playful and uplifting. However it had calming elements that would help maintain control of the situation.,The ambient sounds make this sensory calming. The repetitions of the melodies and tones that are transitional make it grounding.,This song has a playful and varied uptempo melody that is fun and cheerful. This is blended with a steady beat and a slower melody that combine to create a calming and grounding effect. This balance creates a song that could gently support focus and calm and centered attention.,-1,1,1
wheels_song_combination_1101.wav,Stimulating,Playful,Grounding,Transitional,Grounding,Focusing,Sensory-Calming,Transitional,Grounding,The song was upbeat. However it had some effective calming abilities.,The water adds a serene and calming feeling.  But the fast and high notes change that to be a more playful and fun feeling.,You had some water sounds that make this sensory calming. You added repetition from a melody that was transitional which makes it grounding.,-1,-1,1
wheels_song_combination_1103.wav,Playful,Stimulating,Transitional,Playful,Stimulating,Transitional,Transitional,Sensory-Calming,Grounding,There were two melodies going on. They did not really seem to mix very well. It seemed a bit frenzied.,"The notes are dramatic and fun, which would be good during activities.  The melody will also keep people alert and awake.",You had ambient sounds that were soothing and calming. You had some playful and fast moving sounds that were transitioning and repetitive.,-1,2,1
wheels_song_combination_1150.wav,Anxiety-Reduction,Soothing,Grounding,Sensory-Calming,Grounding,Soothing,Sensory-Calming,Soothing,Anxiety-Reduction,"The song was a bit eerie. It sounded almost like an alien like tune, with some effort to be calming.",The light and repetitive melody makes it soothing and grounding. The ambient sounds make it sensory calming.,"The notes are smooth and long, which makes me more tired.  The breeze in the background gives it a calming dynamic.",-1,1,2
wheels_song_combination_1151.wav,Soothing,Sensory-Calming,Grounding,Sensory-Calming,Grounding,Playful,Anxiety-Reduction,Sensory-Calming,Soothing,"This song would help people to feel calm and cared for, with its familiar tone. Though the actual song is upbeat, this one is much more relaxing and less distracting.",The ambient sounds make this something that is soothing and calming. The playful notes were gentle and harmonious with a touch of repetition for grounding.,"The noters are smooth and soft, so it should make people feel more sleepy.  It should be good for quiet times when you want people to feel more calm.",-1,2,-2
wheels_song_combination_1421.wav,Soothing,Sensory-Calming,Grounding,Sensory-Calming,Soothing,Grounding,Sensory-Calming,Anxiety-Reduction,Soothing,The song was barely audible. What could mostly be heard was the sound of a babbling brook. This could be used to keep a calming environment.,You have a soft toned melody which repeats itself and creates something that is soothing and grounding. You have some water sounds which makes this sensory calming.,"The low and slow notes create a relaxing atmosphere.  The melody is also well know, and the familiarity can be comforting.",-1,2,2
wheels_song_combination_1423.wav,Stimulating,Playful,Grounding,Sensory-Calming,Anxiety-Reduction,Soothing,Sensory-Calming,Transitional,Grounding,The song sounded almost magical with a twinkling sound in the background. The train sounds were calming. The familiar song Wheels On The Bus would bring comfort to kids.,"The notes are slow and steady, which is good for a calming effect.  The train is also at a low and slow pace, which is good for creating a tired environment.",The ambient sounds make this sensory calming and soothing. The soft tones and melodies repeat themselves as well as transition from one to the next.,2,-1,2
wheels_song_combination_1438.wav,Sensory-Calming,Anxiety-Reduction,Soothing,Anxiety-Reduction,Soothing,Playful,Sensory-Calming,Grounding,Soothing,"The music is steady and smooth, which will lead to relaxation.  The familiar melody can also be a comfort for people with anxiety.",The song is calming and slow. It could definitely get overstimulated kids to feel better. It also had a magical twinkling element in the background.,You have a light melody that repeats itself which makes it soothing and grounding. The ambient sounds make it calming.,2,2,1
wheels_song_combination_1470.wav,Stimulating,Playful,Transitional,Sensory-Calming,Transitional,Grounding,Playful,Stimulating,Transitional,The song had calming elements. It also had playful elements. At times they seemed to clash with each other but they might get kids' attention.,The ambient sounds made this sensory calming. The melody was light and soft with a gentle touch with some transition that was repetitive and grounding.,"The keyboard notes are fast and varied, which gives it a fun atmosphere.  The high notes should also make people more aware and alert.",-2,2,2
wheels_song_combination_1471.wav,Stimulating,Playful,Grounding,Transitional,Soothing,Grounding,Stimulating,Focusing,Soothing,The song got loud and quiet at different times. There seemed to be a lot going on. The synthesizer song was slower but did not really seem to lend any calmness to the environment.,The repetitive light and playful melody make this grounding and soothing. That sound jumps around a bit and makes it transitional.,"This song has variations in tempo, with faster and slower elements layered in a way that stimulates the mind. There is also a softness to it that creates some balance and avoids overstimulation.",-2,0,0
wheels_song_combination_1486.wav,Playful,Stimulating,Transitional,Grounding,Focusing,Anxiety-Reduction,Sensory-Calming,Transitional,Grounding,The song had a lot going on. It seemed a bit busy. I think it would be better for an active activity.,"The main notes are high and fast paced, which should create an active atmosphere.  The background music is familiar and kids can find that to be comforting.",The soft tones and melodies transitioned through the piece and created and calming and soothing effect. The repetitive ambient sounds were calming and grounding.,-1,1,1
wheels_song_combination_1487.wav,Stimulating,Transitional,Playful,Transitional,Playful,Grounding,Grounding,Focusing,Transitional,The song used a synthesizer sound that was a bit distracting. There was also a twinkling melody that kind of clashed. The train sound also was distracting.,There is a soft melody that is soothing and transitions into a lively and playful one. Then you have repetition which adds some grounding.,"The melody sounds like something I would hear at a carnival game, which is a playful feeling.  I also think it would be good for fun activities.",-2,1,2
wheels_song_combination_1518.wav,Soothing,Grounding,Focusing,Sensory-Calming,Playful,Grounding,Grounding,Focusing,Sensory-Calming,The song had some playful elements. It was mostly calming and would bring a sense of familiarity to the classroom.,The repetitive sounds were light and playful as well as grounding. The ambient sounds make this sensory calming.,The low and slow notes are good for when people need to slow down for a quiet time.  The traffic also adds a good constant humming for relaxing.,1,1,1
wheels_song_combination_1519.wav,Playful,Sensory-Calming,Grounding,Grounding,Sensory-Calming,Soothing,Sensory-Calming,Anxiety-Reduction,Soothing,All of the songs were played at a volume that complemented each other. There were familiar and calming elements underneath the wheels on the bus song.,The soft and repetitive melody makes this soothing and grounding. It's ambient sounds make this sensory calming.,"The notes are drawn out and low, which leads to a relaxing mood.  The steady humming of the train would put me in a sleepy mood as well.",1,1,-1
wheels_song_combination_1533.wav,Stimulating,Transitional,Grounding,Sensory-Calming,Grounding,Soothing,Focusing,Stimulating,Soothing,"The wheels on the bus sound was a bit quiet. The babbling brook was a bit overpowering. However, some might find the music grounding.",You have some ambient sounds which makes it calming and soothing. You have a gentle melody that repeats itself in a way that makes it grounding.,The song has a nice balance between gently stimulating and more soothing elements. It's cheerful yet also relaxed and steady in a way that could promote engagement without feelings of stress.,-1,2,1
wheels_song_combination_1613.wav,Playful,Soothing,Grounding,Transitional,Sensory-Calming,Soothing,Soothing,Anxiety-Reduction,Sensory-Calming,The song was playful and fun. It also had a grounding aspect with the burbling brook.,The light melodies were soothing and transitional. They also were calming from the water sounds.,"The music is slow and steady, which is good for relaxing.  The water layered in the back makes it more relaxing as well.",1,1,2
wheels_song_combination_1614.wav,Playful,Stimulating,Grounding,Transitional,Sensory-Calming,Grounding,Sensory-Calming,Anxiety-Reduction,Soothing,The song was fun but also had some calming characteristics. It could get kids to focus or elevate their moods.,The ambient sounds were both soothing sn sensory calming. The melodies were both playful and had an undertone that was gentle and repetitive. Having transition and grounding effects.,"The melody is smooth and low, which makes the atmosphere more relaxing.  The white noise of the constant traffic is also good for calming people.",0,2,2
wheels_song_combination_1630.wav,Soothing,Anxiety-Reduction,Playful,Sensory-Calming,Grounding,Soothing,Grounding,Soothing,Focusing,The song was familiar and would be able to make kids feel at home. The wheels on the bus was presented in a slower manner than usual but still could make kids feel good without overwhelming them.,The ambient sounds make this something that is sensory calming as well as soothing. The repetitions make this something that is grounding.,This song includes a blend of soft melodies with a steady rhythm. It feels upbeat and cheerful but remains calm and has a gentle flow. It could help to support focus and expression while offering a sense of stability and soothing.,1,1,2
wheels_song_combination_1631.wav,Stimulating,Playful,Grounding,Focusing,Soothing,Grounding,Transitional,Soothing,Grounding,"The song was familiar and is usually a song full of action and energy. This one was more subdued. Along with the calming train sounds in the background, kids could probably use this to stimulate their minds, to enhance the mood, or to calm down after over stimulation.",This song features more gentle melodies and a soft tempo that is engaging without being overstimulating. The steady flow of the song is grounding and could help to facilitate focus and attention without stress or distraction.,There is a transitional effect as the melodies and tones jump around in a soothing way. The repetition makes this grounding.,2,1,1
wheels_song_combination_1661.wav,Transitional,Sensory-Calming,Grounding,Stimulating,Playful,Transitional,Stimulating,Playful,Transitional,The melody jumps around and repeated itself which makes it grounding and transitional. The water sounds make it sensory calming.,The song was a bit frenzied as it sounded like it had a lot going on. The babbling brook sound was a bit overwhelming and made the other sounds cut in and out.,The main melody is fun and can be in the background for playing games.  The water is a good addition for making people feel less anxiety.,2,-2,-1
wheels_song_combination_1662.wav,Playful,Anxiety-Reduction,Grounding,Transitional,Grounding,Playful,Grounding,Playful,Transitional,The sound was playful and almost sounded like butterflies fluttering. However it was not overly stimulating.,The repetition makes it grounding. You have melodies that jump around in a lively and playful way.,This song features different tempos layered together. There is an uptempo melody that is engaging and playful while a slower beat and steady rhythm provides a grounding and stable feeling. This song could help with transitions or engagement in activities in a centered way.,1,1,1
wheels_song_combination_1710.wav,Focusing,Soothing,Anxiety-Reduction,Grounding,Soothing,Sensory-Calming,Sensory-Calming,Anxiety-Reduction,Grounding,The song was familiar and could get kids thinking but it was not too distracting. The whooshing sound was soothing.,For me the repetitive and soft melody makes this very soothing and grounding. I think the ambient sounds make this sensory calming.,"The notes are long and drawn out, which is good for relaxing.  The smooth breeze also helps to make people more tired.",2,1,2
wheels_song_combination_1725.wav,Sensory-Calming,Soothing,Grounding,Sensory-Calming,Playful,Transitional,Grounding,Focusing,Anxiety-Reduction,The familiar sound of row your boat would help to calm children. It would help with a feeling of familiarity. The Babbling brook also lended more restfulness.,The ambient sounds made it calming and soothing. You add the jumping around and repetition then you have grounding and transitional,"The music is predictable and steady, which is good for reducing anxiety.  The water flowing makes the atmosphere calm.",1,1,2
wheels_song_combination_1727.wav,Sensory-Calming,Grounding,Anxiety-Reduction,Sensory-Calming,Anxiety-Reduction,Grounding,Sensory-Calming,Grounding,Soothing,The familiar song would give some comfort to kids. It was also played in a slower mannner than normal so that it would not be overwhelming.,"The notes are slow and low, which is good for a calming atmosphere.  The train also adds a good white noise to add to the calming effect.",The ambient sounds add calming. The repetition of the soft melodies and tones make this grounding and soothing.,1,-1,0
wheels_song_combination_1997.wav,Soothing,Sensory-Calming,Grounding,Sensory-Calming,Transitional,Grounding,Soothing,Focusing,Anxiety-Reduction,The song could barely be heard under the water sound. The babbling brook overpowered it but could be used as a calming sound if the volume was turned down.,The water makes this sensory calming. You have a transitional element with this light and soothing melody that is also grounding.,"This song has a cheerful feeling while remaining soft and soothing and is stimulating without being overstimulating, which would be helpful for focus. The beat being soft and steady combined with the melody being engaging while remaining calm could also help with feelings of anxiety.",-1,2,2
wheels_song_combination_1999.wav,Soothing,Sensory-Calming,Grounding,Sensory-Calming,Grounding,Transitional,Soothing,Anxiety-Reduction,Sensory-Calming,The song was calm and relaxing. It would be great for a quiet activity or to regulate emotions .,The ambient sounds make this sensory calming. You have a repetitious melody that is accompanied by sounds that are transitioning.,"The keyboard noted as very low pitch and smooth, which gives it a relaxing feeling.  The constant train also makes it calm.",-1,0,-1
wheels_song_combination_2047.wav,Playful,Stimulating,Anxiety-Reduction,Playful,Transitional,Sensory-Calming,Playful,Stimulating,Transitional,This song was playful and bubbly. It had calming and magical sounding elements in the background.,There was a light and fast paced tone and melody that also transitions a lot. There is an ambient sound that makes this sensory grounding,"The notes are high pitched and fast, which makes people want to be active.  The constant chugging of the train also leads to people wanting to be more alert.",1,1,1
wheels_song_combination_2062.wav,Stimulating,Playful,Grounding,Grounding,Sensory-Calming,Playful,Playful,Stimulating,Transitional,The song was playful and it also had calming elements. It could help to activate the mind in a positive way.,"The light and soothing sounds were lively and playful to go along with repetitious, which brought on grounding. The ambient sounds were sensory calming.","The notes are fast and fun, which could be used in a play time atmosphere.  The music would make people more awake because of the faster tempo.",1,2,1
wheels_song_combination_2093.wav,Soothing,Sensory-Calming,Grounding,Sensory-Calming,Soothing,Anxiety-Reduction,Sensory-Calming,Grounding,Soothing,This was not much of a song. What could be heard was the sound of a babbling brook as it overpowered everything. It could be a calming background sound.,"The notes are soft and low, which gives it a relaxing feeling.  The water stands out more, which is always good for calming people.",The soft melodies were repetitive which makes them soothing and grounding. The water sound makes it sensory calming.,-1,2,1
wheels_song_combination_2094.wav,Playful,Soothing,Grounding,Sensory-Calming,Soothing,Grounding,Sensory-Calming,Anxiety-Reduction,Soothing,The song had a fun twinkling sound to it. However there is this whooshing song that was meant to be calming but was a bit overwhelming,The light and repetitive melodies make this soothing and grounding. Then you add water sounds to make it calming.,"The wind in the background stands out and gives it an ASMR vibe.  The music is low in volume and in tone, so it helps for calming people and it's good for quiet times.",-1,1,-1
wheels_song_combination_2110.wav,Soothing,Sensory-Calming,Anxiety-Reduction,Sensory-Calming,Transitional,Grounding,Soothing,Anxiety-Reduction,Sensory-Calming,The song sounded magical and twinkling. It also had some calming sounds that went well with it.,You had a lot of receptions with the melodies and tones which makes it grounding. You had soothing and calming with ambient sounds. You had two sets of melodies which made it transitional.,"The notes are steady and soft, which is good for making people tired and relaxed.  The constant traffic also adds to a feeling of relaxation.",1,2,-2
wheels_song_combination_2111.wav,Transitional,Sensory-Calming,Soothing,Soothing,Grounding,Focusing,Sensory-Calming,Anxiety-Reduction,Soothing,The ambient sounds make it very calming. You add the soft and transitional melodies which brings on some soothing feeling.,the song sounded a bit magical. It sounded like twinkling stars and was calm.,"The constant train creates almost an ASMR kind of feeling, which is calming.  The music is low volume in comparison, so the overall vibe stays calm.",0,-1,-1
wheels_song_combination_2189.wav,Soothing,Sensory-Calming,Grounding,Sensory-Calming,Grounding,Soothing,Grounding,Soothing,Sensory-Calming,The only sound I could hear was that of a babbling brook. This could be used to keep a peaceful classroom environment and to help kids feel calm.,The water makes it very calming. You have soft melodies that repeat themselves which makes them soothing and grounding.,This song features a pleasant melody that is cheerful while still being gentle. The combination of this melody with a slower and steady beat creates a sense of grounding. The song holds attention while remaining calm enough to be soothing.,-1,1,2
wheels_song_combination_2190.wav,Soothing,Sensory-Calming,Grounding,Sensory-Calming,Soothing,Grounding,Sensory-Calming,Grounding,Soothing,No melody could really be heard. I could only hear the sound of waves or a whooshing sound. This could be used to maintain a calm environment.,The soft melodies are soothing and grounding from repetition. The ambient sounds make it sensory calming.,This song blends calming and grounding elements very well. The melody is cheerful but soft and combines with a steady rhythm to create something that is relaxing and has a comforting feeling.,-1,1,1
wheels_song_combination_2191.wav,Sensory-Calming,Soothing,Grounding,Soothing,Grounding,Anxiety-Reduction,Soothing,Anxiety-Reduction,Sensory-Calming,You have a soft melody that is soothing and repeats itself to make it grounding. You have ambient sounds that make it sensory calming.,"This song was very quiet. It was barely audible. However, it had some calming aspects.",The soft music can be calming and relaxing.  The low humming of the train leads to a sleepy vibe for relaxation.,-1,-1,-2
wheels_song_combination_2205.wav,Sensory-Calming,Soothing,Grounding,Soothing,Sensory-Calming,Focusing,Sensory-Calming,Focusing,Anxiety-Reduction,The water sounds made it sensory calming. The soft tones and melody make soothing and repetition make it grounding.,The song was relaxing and calm. It can get your attention but is not too distracting.,"The music is smooth and quiet, so people can unwind without having anxiety issues.  The notes also have a steady pace, so people can find a sense of comfort in the predictability.",1,2,2
wheels_song_combination_2206.wav,Soothing,Grounding,Anxiety-Reduction,Sensory-Calming,Grounding,Soothing,Sensory-Calming,Soothing,Anxiety-Reduction,It was hard to make up anything besides the soothing sounds of waves for or cars passing by. There was a friendly melody underneath. I wish it could be louder.,You had calming ambient sound through the clip. You had a soft and gentle melody that was repetitive which makes it soothing and grounding.,"The music is gentle and slow, which is calming.  The steady humming of the traffic creates a good white noise for focusing.",1,1,2
wheels_song_combination_2254.wav,Soothing,Sensory-Calming,Grounding,Sensory-Calming,Grounding,Playful,Soothing,Sensory-Calming,Anxiety-Reduction,This was a very quiet and calming song. This could easily be played in the background without being distracting.,The melody is a lighthearted and playful one with some repetitions that make it grounding. Its also calming with the ambient sounds.,"Music is fast-paced, which will make people more awake.  The wind is good for adding a constant white noise for a calming effect.",2,1,2
wheels_song_combination_2301.wav,Soothing,Sensory-Calming,Grounding,Sensory-Calming,Soothing,Focusing,Soothing,Anxiety-Reduction,Sensory-Calming,"It was difficult to make out a melody. However, the babbling brook sounds on their own were relaxing.",The ambient water sounds gave this a soothing and calming touch. It also allowed you to sit back and just focus.,"The water flow is gentle and steady, so it will have a calming effect.  The water also has an ASMR vibe.",-1,1,-2
wheels_song_combination_2302.wav,Soothing,Sensory-Calming,Grounding,Sensory-Calming,Soothing,Grounding,Soothing,Sensory-Calming,Anxiety-Reduction,I could not really hear any melody. I could only hear the sound of waves. This sound was calm and relaxing.,The ambient sounds that repeated themselves through the clip were grounding and calming. They also had a soothing note to them as they were light and soft.,"The steady traffic is recognizable and predictable, so it should be a source of comfort.  The lack of any other noise gives this an ASMR feeling.",-1,1,-2
wheels_song_combination_846.wav,Grounding,Focusing,Playful,Grounding,Transitional,Sensory-Calming,Anxiety-Reduction,Sensory-Calming,Soothing,The song sounds a bit mystical. There were calming sounds that were a bit loud and could be a bit overwhelming.,The ambient sounds made it soothing and calming. You had transitional and repetitive sounds which add a grounding element.,"The constant traffic creates a white noise that should be relaxing.  I music is slow and steady, which is also calming.",-1,2,1
wheels_song_combination_847.wav,Soothing,Grounding,Anxiety-Reduction,Transitional,Grounding,Sensory-Calming,Soothing,Sensory-Calming,Grounding,This song was quiet and calm. It would be soothing and good for passive listening.,"There were three different sounds going on at once with different tones and melodies, which makes it transitional. There was a repetition to those notes which makes them grounding. You had a soothing touch with the calmness of the ambient sounds.",This song features a harmonious blend of soft melodies with some variations in rhythm and tempo that provide gentle stimulation. It's a well balanced song that is calm and steady and could help to support emotional regulation and avoid overwhelm.,-1,1,1
wheels_song_combination_863.wav,Soothing,Sensory-Calming,Grounding,Sensory-Calming,Anxiety-Reduction,Soothing,Soothing,Grounding,Playful,"The song was a bit playful. however, it had a lot of calming elements that would make it suitable for a quiet or winding down activity.","The notes are soft and drawn out, which is good for relaxing.  I also think the pulsing rhythm of the background music is good for feeling calm.",The soft and repetitive melodies make this soothing and grounding. You have a very nice playful tone to it as well.,2,-2,1
wheels_song_combination_894.wav,Playful,Stimulating,Transitional,Transitional,Sensory-Calming,Soothing,Playful,Stimulating,Transitional,The song had a lot going on. However it could be used perhaps to do an active activity.,The ambient sounds make this sensory calming. The light tones and melodies are soothing and have an element of transition through the piece.,"The notes are high pitched and fast, which makes it feel fun.  It should be good for a playtime activity and keep kids awake.",0,1,2
wheels_song_combination_895.wav,Stimulating,Playful,Transitional,Transitional,Playful,Sensory-Calming,Soothing,Sensory-Calming,Playful,The song seemed to have a lot going on. However it could be used to activate the mind.,The ambient sounds make this sensory calming. You have lighthearted playful melody and notes that are transitional in the piece.,This song has some playfulness while remaining very soft and soothing throughout. It evokes a sense of contentment and comfort. There is a dreamlike quality to the song that makes it quite relaxing.,-1,0,-1
wheels_song_combination_910.wav,Grounding,Stimulating,Soothing,Playful,Stimulating,Transitional,Sensory-Calming,Playful,Transitional,"This song combines different tempos to create an effect that is gently stimulating as well as calming. An uptempo melody is quite varied and engaging, while the other is slow, soft, and predictable, bringing a sense of soothing and steadiness.",The song was familiar but played in a more calm manner than the original song. The soothing waves sounds added more calm to the environment.  There were also whimsical and fun tones. There was  a lot going on that sometimes seemed to conflict.,You had a playful and transitional tone to this with the lighthearted melodies that were present. You had a shooting and calming note when it came to the ambient sounds.,1,-2,1
wheels_song_combination_911.wav,Stimulating,Playful,Transitional,Playful,Transitional,Sensory-Calming,Grounding,Playful,Stimulating,The song was a bit frenzied. It reminded me of a fluttering butterfly. The synthesizer sound was also a bit distracting.,"Ambient sounds make this sensory calming. You include some soft and playful notes that jump around, which are transitional.","The notes are fast with a lot of variety, which makes it feel playful.  The music would make people more alert and in put kids in a good mood.",-1,0,2
wheels_song_combination_957.wav,Sensory-Calming,Soothing,Grounding,Soothing,Sensory-Calming,Anxiety-Reduction,Sensory-Calming,Soothing,Anxiety-Reduction,The soft repetitive sound makes this not only grounding but also soothing. The water sounds make it very calming.,The wheels on the bus was played slowly with a babbling brook overlaying it. It was familiar and calming.,"The water flows at a good pace and it will be good for relaxing.  The notes are slow and drawn out, which will make people sleepy.",1,1,2
wheels_song_combination_959.wav,Sensory-Calming,Grounding,Soothing,Soothing,Anxiety-Reduction,Sensory-Calming,Soothing,Grounding,Anxiety-Reduction,I feel like the ambient sounds make it calming and soothing. The repetition makes it grounding.,"The long drawn-out notes are good for relaxation.  The train adds a consistent rumble, which makes me more tired and relaxed.","This is a soft and calming song with a tranquil feeling to it. At the same time, the steady and consistent rhythm feels grounding. This is a song that would be helpful for soothing and reducing feelings of stress and anxiety.",2,-1,0
ants_song_combination_1727.wav,Grounding ,Sensory-Calming,Soothing,Grounding,Soothing,Focusing,Transitional,Grounding,Focusing,This song was a bit sad. It might help to bring the mood down.,. The repetition makes it grounding and the calmness of the tone makes it soothing. It's also focusing because of the way that the Rhythm is going it allows you to. Focus in,it was very transitional to listen easy to connect with the music,-1,1,1
ants_song_combination_2287.wav,Sensory-Calming,Grounding,Focusing,Focusing,Stimulating,Transitional,Soothing,Grounding,Focusing,The train was calming and focusing. Music at the end was a surprise.,This was not really like a song. It sounded like a train barreling down the tracks. I think that playful horn and bell sounds would be more helpful. This one sounded more like rumbling thunder.,"This song had the sound of a train barreling down the train tracks. However, it was not that loud so it could be calming. Also there seem to be an underlying bass sound that was soothing, though it may have been helpful to be able to hear it more .",1,-1,2
ants_song_combination_958.wav,Sensory-Calming,Grounding,Transitional,Transitional,Soothing,Sensory-Calming,Sensory-Calming,Transitional,Soothing,The water made it calming. The transition between sounds was there and it was repetitive which made it grounding.,The song was a bit solemn and sad. The whooshing sounds were slightly calming but it still might be a bit much for some kids.,This song will be helpful in regulating the moods of the kids,2,-1,1
row_song_combination_862.wav,Grounding,Transitional,Sensory-Calming,Playful,Grounding,Anxiety-Reduction,Grounding,Transitional,Playful,Repetition makes it calming. Its switches between rhythms which makes it transitional and it is calming due to background noises.,The song was was whimsical and fun. It would be good for playtime or for helping kids to regulate their mood.,The song is calm as it keeps on repeating and has a slight upbeat to it which may make it playful,1,1,1
twinkle_song_combination_1085.wav,Playful,Soothing,Anxiety-Reduction,Playful,Focusing,Stimulating,Playful,Stimulating,Soothing,"The song feels lighthearted and playful, bringing a sense of joy and curiosity. Its gentle melodies and smooth flow create a soothing atmosphere that eases the mind. Overall, it has a calming effect that helps reduce feelings of anxiety and encourages relaxation.","I loud and fast music is similar to the fast rushing water.  Neither are calming, instead they make me feel more lively and awake.",The song was a cacophony of sounds. It had some soothing sounds along with upbeat ones which made it confusing.,1,-2,2
